Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-11-04 18:13:36,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:13:44,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:13:53,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:14:01,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:14:09,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:14:17,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:14:25,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:14:33,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:14:41,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:14:49,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:14:57,$ Bad Value,$ Bad Value,$ Bad Value
