Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-08-23 13:48:00,Standby Now,220,24
2024-08-23 13:48:08,Laser Fire !,220,24
2024-08-23 13:48:16,Laser Fire !,220,15
2024-08-23 13:48:24,Laser Fire !,220,30
2024-08-23 13:48:32,Laser Fire !,220,21
2024-08-23 13:48:40,Laser Fire !,220,25
2024-08-23 13:48:49,Laser Fire !,220,19
2024-08-23 13:48:57,Laser Fire !,220,16
2024-08-23 13:49:05,Laser Fire !,220,18
2024-08-23 13:49:13,Laser Fire !,220,22
2024-08-23 13:49:21,Laser Fire !,220,18
2024-08-23 13:49:29,Laser Fire !,220,17
2024-08-23 13:49:37,Laser Fire !,220,21
2024-08-23 13:49:45,Laser Fire !,220,23
2024-08-23 13:49:53,Laser Fire !,220,25
2024-08-23 13:50:01,Laser Fire !,220,25
