Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-10-29 14:30:37,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:30:45,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:30:53,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:31:01,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:31:09,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:31:18,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:31:26,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:31:34,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:31:42,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:31:50,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:31:58,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:32:06,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-29 14:32:14,$ Bad Value,$ Bad Value,$ Bad Value
