Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-11-04 19:20:57,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:21:05,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:21:13,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:21:21,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:21:29,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:21:37,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:21:45,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:21:53,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:22:01,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:22:09,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:22:18,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:22:26,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:22:34,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:22:42,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:22:50,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:22:58,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:23:06,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:23:14,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:23:22,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:23:30,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:23:38,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:23:46,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:23:54,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:24:02,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:24:10,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:24:18,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:24:26,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:24:34,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:24:42,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:24:50,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:24:58,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:25:06,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:25:15,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:25:23,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:25:31,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:25:39,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:25:47,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:25:55,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:26:03,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:26:11,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:26:19,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:26:27,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:26:35,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:26:43,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:26:51,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:26:59,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:27:07,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:27:15,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:27:23,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:27:31,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:27:39,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:27:47,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:27:55,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:28:04,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:28:12,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:28:20,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:28:28,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:28:36,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:28:44,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:28:52,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:29:00,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:29:08,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:29:16,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:29:24,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:29:32,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:29:40,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:29:48,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:29:56,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 19:30:04,$ Bad Value,$ Bad Value,$ Bad Value
