Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-11-04 18:40:41,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:40:49,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:40:57,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:41:05,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:41:13,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:41:21,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:41:29,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:41:37,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:41:45,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:41:53,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:42:01,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:42:09,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:42:17,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:42:25,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:42:33,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:42:41,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:42:49,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:42:57,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:43:05,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:43:13,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:43:22,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:43:30,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:43:38,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:43:46,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:43:54,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:44:02,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:44:10,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:44:18,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:44:26,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:44:34,"$STANDBY$ Bad Value",$ Bad Value,$ Bad Value
2024-11-04 18:44:42,$ Bad Value,$ Bad Value,$ Bad Value
2024-11-04 18:44:50,$ Bad Value,$ Bad Value,$ Bad Value
