Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-11-05 09:43:51,Prepare,220,30
2024-11-05 09:43:59,Laser Fire !,220,15
2024-11-05 09:44:07,Laser Fire !,220,21
2024-11-05 09:44:15,Laser Fire !,220,19
2024-11-05 09:44:23,Laser Fire !,220,21
2024-11-05 09:44:31,Laser Fire !,220,24
2024-11-05 09:44:39,Laser Fire !,220,24
2024-11-05 09:44:47,Laser Fire !,220,16
2024-11-05 09:44:55,Laser Fire !,220,16
2024-11-05 09:45:03,Laser Fire !,220,17
2024-11-05 09:45:12,Laser Fire !,220,26
2024-11-05 09:45:20,Laser Fire !,220,21
2024-11-05 09:45:28,Laser Fire !,220,18
2024-11-05 09:45:36,Laser Fire !,220,22
2024-11-05 09:45:44,Laser Fire !,220,24
2024-11-05 09:45:52,Laser Fire !,220,27
2024-11-05 09:46:00,Laser Fire !,220,19
2024-11-05 09:46:08,Laser Fire !,220,25
2024-11-05 09:46:16,Laser Fire !,220,16
2024-11-05 09:46:24,Laser Fire !,220,15
2024-11-05 09:46:32,Laser Fire !,220,30
2024-11-05 09:46:40,Laser Fire !,220,25
2024-11-05 09:46:48,Laser Fire !,220,28
2024-11-05 09:46:56,Laser Fire !,220,27
2024-11-05 09:47:04,Laser Fire !,220,19
2024-11-05 09:47:12,Laser Fire !,220,29
2024-11-05 09:47:20,Laser Fire !,220,24
2024-11-05 09:47:28,Laser Fire !,220,17
2024-11-05 09:47:36,Laser Fire !,220,18
2024-11-05 09:47:44,Laser Fire !,220,27
2024-11-05 09:47:52,Laser Fire !,220,17
2024-11-05 09:48:01,Laser Fire !,220,15
2024-11-05 09:48:09,Laser Fire !,220,29
2024-11-05 09:48:17,Laser Fire !,220,15
2024-11-05 09:48:25,Laser Fire !,220,25
2024-11-05 09:48:33,Laser Fire !,220,26
2024-11-05 09:48:41,Laser Fire !,220,29
2024-11-05 09:48:49,Laser Fire !,220,23
2024-11-05 09:48:57,Laser Fire !,220,27
2024-11-05 09:49:05,Laser Fire !,220,15
2024-11-05 09:49:13,Laser Fire !,220,30
2024-11-05 09:49:21,Laser Fire !,220,17
2024-11-05 09:49:29,Laser Fire !,220,19
2024-11-05 09:49:37,Laser Fire !,220,19
2024-11-05 09:49:45,Laser Fire !,220,24
2024-11-05 09:49:53,Laser Fire !,220,19
2024-11-05 09:50:01,Laser Fire !,220,24
2024-11-05 09:50:09,Laser Fire !,220,30
2024-11-05 09:50:17,Laser Fire !,220,28
2024-11-05 09:50:25,Laser Fire !,220,18
2024-11-05 09:50:33,Laser Fire !,220,18
2024-11-05 09:50:41,Laser Fire !,220,22
2024-11-05 09:50:49,Laser Fire !,220,18
2024-11-05 09:50:58,Laser Fire !,220,25
2024-11-05 09:51:06,Laser Fire !,220,27
2024-11-05 09:51:14,Laser Fire !,220,22
2024-11-05 09:51:22,Laser Fire !,220,29
2024-11-05 09:51:30,Laser Fire !,220,17
2024-11-05 09:51:38,Laser Fire !,220,18
2024-11-05 09:51:46,Laser Fire !,220,20
2024-11-05 09:51:54,Laser Fire !,220,28
2024-11-05 09:52:02,Laser Fire !,220,25
2024-11-05 09:52:10,Laser Fire !,220,28
2024-11-05 09:52:18,Laser Fire !,220,30
2024-11-05 09:52:26,Laser Fire !,220,16
2024-11-05 09:52:34,Laser Fire !,220,20
2024-11-05 09:52:42,Laser Fire !,220,21
2024-11-05 09:52:50,Laser Fire !,220,25
2024-11-05 09:52:58,Laser Fire !,220,27
2024-11-05 09:53:06,Laser Fire !,220,23
2024-11-05 09:53:14,Laser Fire !,220,24
2024-11-05 09:53:22,Laser Fire !,220,20
2024-11-05 09:53:30,Laser Fire !,220,16
2024-11-05 09:53:38,Laser Fire !,220,21
2024-11-05 09:53:47,Laser Fire !,220,28
2024-11-05 09:53:55,Laser Fire !,220,22
2024-11-05 09:54:03,Laser Fire !,220,22
2024-11-05 09:54:11,Laser Fire !,220,27
2024-11-05 09:54:19,Laser Fire !,220,22
2024-11-05 09:54:27,Laser Fire !,220,25
2024-11-05 09:54:35,Laser Fire !,220,22
2024-11-05 09:54:43,Laser Fire !,220,15
2024-11-05 09:54:51,Laser Fire !,220,18
2024-11-05 09:54:59,Laser Fire !,220,24
2024-11-05 09:55:07,Laser Fire !,220,28
2024-11-05 09:55:15,Laser Fire !,220,24
2024-11-05 09:55:23,Laser Fire !,220,26
2024-11-05 09:55:31,Laser Fire !,220,21
2024-11-05 09:55:39,Laser Fire !,220,30
2024-11-05 09:55:47,Laser Fire !,220,28
2024-11-05 09:55:55,Laser Fire !,220,18
2024-11-05 09:56:03,Laser Fire !,220,18
2024-11-05 09:56:11,Laser Fire !,220,23
2024-11-05 09:56:19,Laser Fire !,220,26
2024-11-05 09:56:27,Laser Fire !,220,28
2024-11-05 09:56:36,Laser Fire !,220,26
2024-11-05 09:56:44,Laser Fire !,220,29
2024-11-05 09:56:52,Laser Fire !,220,22
2024-11-05 09:57:00,Laser Fire !,220,15
2024-11-05 09:57:08,Laser Fire !,220,21
2024-11-05 09:57:16,Laser Fire !,220,28
2024-11-05 09:57:24,Laser Fire !,220,29
2024-11-05 09:57:32,Laser Fire !,220,17
2024-11-05 09:57:40,Laser Fire !,220,23
2024-11-05 09:57:48,Laser Fire !,220,22
2024-11-05 09:57:56,Laser Fire !,220,20
2024-11-05 09:58:04,Laser Fire !,220,25
2024-11-05 09:58:12,Laser Fire !,220,28
2024-11-05 09:58:20,Laser Fire !,220,26
2024-11-05 09:58:28,Laser Fire !,220,16
2024-11-05 09:58:36,Laser Fire !,220,28
2024-11-05 09:58:44,Laser Fire !,220,30
2024-11-05 09:58:52,Laser Fire !,220,24
2024-11-05 09:59:00,Laser Fire !,220,27
2024-11-05 09:59:08,Laser Fire !,220,25
2024-11-05 09:59:16,Laser Fire !,220,27
2024-11-05 09:59:25,Laser Fire !,220,25
2024-11-05 09:59:33,Laser Fire !,220,29
2024-11-05 09:59:41,Laser Fire !,220,30
2024-11-05 09:59:49,Laser Fire !,220,15
