Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-08-23 13:51:05,"19
Laser Fire !",220,23
2024-08-23 13:51:13,Laser Fire !,220,26
2024-08-23 13:51:21,Laser Fire !,220,16
2024-08-23 13:51:29,Laser Fire !,220,17
2024-08-23 13:51:38,Laser Fire !,220,21
2024-08-23 13:51:46,Laser Fire !,220,15
2024-08-23 13:51:54,Laser Fire !,220,16
2024-08-23 13:52:02,Laser Fire !,220,16
2024-08-23 13:52:10,Laser Fire !,220,16
2024-08-23 13:52:18,Laser Fire !,220,15
2024-08-23 13:52:26,Laser Fire !,220,16
2024-08-23 13:52:34,Laser Fire !,220,24
2024-08-23 13:52:42,Laser Fire !,220,23
2024-08-23 13:52:50,Laser Fire !,220,28
2024-08-23 13:52:58,Laser Fire !,220,28
2024-08-23 13:53:06,Laser Fire !,220,23
2024-08-23 13:53:14,Laser Fire !,220,28
2024-08-23 13:53:22,Laser Fire !,220,21
2024-08-23 13:53:30,Laser Fire !,220,26
2024-08-23 13:53:38,Laser Fire !,220,17
2024-08-23 13:53:46,Laser Fire !,220,22
2024-08-23 13:53:54,Laser Fire !,220,19
2024-08-23 13:54:02,Laser Fire !,220,30
2024-08-23 13:54:10,Laser Fire !,220,18
2024-08-23 13:54:18,Laser Fire !,220,22
2024-08-23 13:54:26,Laser Fire !,220,17
2024-08-23 13:54:35,Laser Fire !,220,19
2024-08-23 13:54:43,Laser Fire !,220,28
