Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-10-25 18:21:28,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:21:36,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:21:44,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:21:52,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:22:00,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:22:08,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:22:16,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:22:24,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:22:32,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:22:40,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:22:48,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:22:56,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:23:05,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:23:13,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:23:21,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:23:29,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:23:37,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:23:45,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:23:53,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:24:01,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:24:09,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:24:17,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:24:25,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:24:33,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:24:41,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:24:49,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:24:57,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:25:05,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:25:13,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:25:21,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:25:29,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:25:37,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:25:45,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:25:54,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:26:02,$ Bad Value,$ Bad Value,$ Bad Value
2024-10-25 18:26:10,$ Bad Value,$ Bad Value,$ Bad Value
